id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;ano;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos
174336;12/01/2007;Tera;17:20:00;RS;116;270.5;PORTO ALEGRE;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2007;3;1;3;1;1;1;3;2
174337;12/01/2007;Tera;14:00:00;CE;20;12.5;MARACANAU;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174338;12/01/2007;Tera;15:00:00;PR;476;125;CURITIBA;Outras;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;2
174339;12/01/2007;Tera;19:20:00;SP;153;230;MARILIA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174340;12/01/2007;Tera;12:50:00;PE;232;54.7;GRAVATA;Defeito na via;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174342;12/01/2007;Tera;12:15:00;GO;364;327.4;PORTELANDIA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;3;1;2;1;1;1;3;1
174348;12/01/2007;Tera;15:40:00;MG;50;126.6;UBERABA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;3;1;3;1;1;1;3;1
174349;12/01/2007;Tera;17:50:00;RS;153;47;ERECHIM;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Cruzamento;Urbano;2007;2;1;1;1;1;1;1;2
174350;12/01/2007;Tera;16:40:00;SC;280;134.2;RIO NEGRINHO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174351;11/01/2007;Segunda;19:40:00;RJ;116;272.5;BARRA MANSA;Falta de ateno;Coliso lateral;Sem Vtimas;Anoitecer;Decrescente;Chuva;Dupla;Curva;Urbano;2007;2;1;1;1;2;1;1;2
174352;12/01/2007;Tera;13:40:00;PA;10;284.2;MAE DO RIO;No guardar distncia de segurana;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174353;12/01/2007;Tera;14:50:00;BA;242;610;MUQUEM DO SAO FRANCISCO;Falta de ateno;Sada de Pista;Com Vtimas Feridas;Plena noite;Decrescente;Sol;Simples;Reta;Rural;2007;5;1;5;1;1;1;5;1
174354;12/01/2007;Tera;10:10:00;PE;101;50.4;ABREU E LIMA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174355;12/01/2007;Tera;13:25:00;SC;101;312.5;LAGUNA;Falta de ateno;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174356;12/01/2007;Tera;13:40:00;MG;116;438.5;ENGENHEIRO CALDAS;Defeito mecnico em veculo;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174358;12/01/2007;Tera;18:15:00;RS;386;341.8;LAJEADO;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Cruzamento;Urbano;2007;2;1;1;1;1;1;1;2
174359;12/01/2007;Tera;12:15:00;SC;101;278;IMBITUBA;Velocidade incompatvel;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;5;1;2;1;3;1;2;3
174362;12/01/2007;Tera;16:00:00;BA;101;166;FEIRA DE SANTANA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174363;12/01/2007;Tera;18:50:00;SC;282;370.3;ERVAL VELHO;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174364;12/01/2007;Tera;14:30:00;MG;262;567.2;CORREGO DANTA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;3;1;1;1;2;1;1;1
174365;12/01/2007;Tera;13:20:00;SC;470;145.1;RIO DO SUL;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Cruzamento;Urbano;2007;2;1;1;1;1;1;1;2
174366;12/01/2007;Tera;10:20:00;GO;364;150.4;JATAI;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;2
174367;12/01/2007;Tera;15:45:00;SC;116;111.5;SANTA CECILIA;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Cruzamento;Rural;2007;3;1;1;1;2;1;1;2
174369;12/01/2007;Tera;12:25:00;BA;101;947;MUCURI;Defeito na via;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174370;12/01/2007;Tera;16:00:00;PE;232;18;MORENO;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174371;11/01/2007;Segunda;17:45:00;PA;316;39;SANTA ISABEL DO PARA;Dormindo;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174373;11/01/2007;Segunda;13:30:00;MG;50;64.8;UBERLANDIA;Dormindo;Coliso frontal;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;2;1;1;1;2;2
174374;12/01/2007;Tera;13:15:00;SC;101;274.3;IMBITUBA;Velocidade incompatvel;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174376;12/01/2007;Tera;15:50:00;RJ;116;171.4;SAO JOAO DE MERITI;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174377;12/01/2007;Tera;11:00:00;MG;365;485;PATROCINIO;Defeito na via;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174378;12/01/2007;Tera;14:30:00;MS;163;743;COXIM;Velocidade incompatvel;Capotamento;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;3;1;3;1;1;1;3;1
174379;12/01/2007;Tera;13:20:00;RJ;116;172.8;BELFORD ROXO;Outras;Coliso Transversal;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174381;12/01/2007;Tera;18:40:00;MG;381;438;SABARA;Outras;Coliso lateral;Sem Vtimas;Anoitecer;Crescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174382;12/01/2007;Tera;19:05:00;RS;386;249.4;SOLEDADE;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Cruzamento;Rural;2007;3;1;1;1;3;1;1;2
174383;12/01/2007;Tera;16:25:00;MG;262;47.5;MANHUACU;Defeito na via;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174384;12/01/2007;Tera;18:00:00;PB;104;141;QUEIMADAS;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Decrescente;Nublado;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174385;12/01/2007;Tera;14:00:00;PI;316;26.3;DEMERVAL LOBAO;Defeito mecnico em veculo;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174386;12/01/2007;Tera;14:50:00;MG;116;729.2;LARANJAL;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;1;1;1;1
174387;12/01/2007;Tera;18:15:00;SP;101;50;UBATUBA;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174388;12/01/2007;Tera;15:15:00;BA;324;524;FEIRA DE SANTANA;Defeito mecnico em veculo;Capotamento;Com Vtimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Curva;Rural;2007;5;1;1;1;4;1;1;1
174389;12/01/2007;Tera;16:05:00;MA;135;9.8;SAO LUIS;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174390;12/01/2007;Tera;15:00:00;SP;153;219.5;MARILIA;Defeito na via;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;4;1;1;1;4;1;1;2
174391;12/01/2007;Tera;17:40:00;RS;116;149.2;CAXIAS DO SUL;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Mltipla;Curva;Urbano;2007;2;1;1;1;2;1;1;2
174393;12/01/2007;Tera;16:00:00;SC;282;64.8;RANCHO QUEIMADO;Velocidade incompatvel;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174395;12/01/2007;Tera;18:15:00;SC;101;236.8;PALHOCA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174398;12/01/2007;Tera;17:25:00;MG;381;351;SAO GONCALO DO RIO ABAIXO;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174401;12/01/2007;Tera;11:50:00;MS;163;511;CAMPO GRANDE;Outras;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174402;12/01/2007;Tera;15:00:00;SC;282;575;PINHALZINHO;Defeito mecnico em veculo;Incndio;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174404;12/01/2007;Tera;14:40:00;BA;116;676.3;JAGUAQUARA;Velocidade incompatvel;Capotamento;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;1
174405;12/01/2007;Tera;13:00:00;MG;267;247.1;SERITINGA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;4;1;3;1;1;1;4;1
174406;12/01/2007;Tera;16:15:00;SC;101;205.7;SAO JOSE;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174407;11/01/2007;Segunda;14:10:00;MG;381;747;TRES CORACOES;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174409;12/01/2007;Tera;10:00:00;RJ;101;80;CAMPOS DOS GOYTACAZES;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174410;12/01/2007;Tera;13:50:00;BA;101;6.5;RIO REAL;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174412;12/01/2007;Tera;17:15:00;PR;277;554;CATANDUVAS;Ultrapassagem indevida;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
174413;12/01/2007;Tera;13:45:00;RJ;495;20;PETROPOLIS;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174414;11/01/2007;Segunda;19:50:00;SE;101;43.8;CAPELA;Ultrapassagem indevida;Coliso lateral;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174415;12/01/2007;Tera;18:30:00;RO;364;292;PRESIDENTE MEDICI;Defeito na via;Capotamento;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174419;12/01/2007;Tera;11:00:00;MG;40;659.9;CARANDAI;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
174422;12/01/2007;Tera;17:40:00;MG;354;709.7;POUSO ALTO;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Amanhecer;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174423;12/01/2007;Tera;10:30:00;RS;290;55;GLORINHA;Animais na Pista;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174424;12/01/2007;Tera;14:45:00;BA;101;492;ITAJUIPE;Desobedincia  sinalizao;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;5;1;1;1;5;1;1;2
174425;12/01/2007;Tera;14:30:00;PA;316;132;CAPANEMA;Ultrapassagem indevida;Coliso frontal;Com Vtimas Fatais;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174427;12/01/2007;Tera;15:00:00;MS;267;144;NOVA ANDRADINA;Outras;Tombamento;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174428;12/01/2007;Tera;12:00:00;RO;364;342.8;JI-PARANA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174429;12/01/2007;Tera;17:50:00;MG;40;815.7;MATIAS BARBOSA;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174432;12/01/2007;Tera;11:20:00;MG;262;141.4;RIO CASCA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Rural;2007;9;1;5;2;2;1;7;3
174433;12/01/2007;Tera;15:00:00;BA;324;524;FEIRA DE SANTANA;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Rural;2007;5;1;4;1;1;1;4;1
174434;12/01/2007;Tera;18:00:00;SC;282;177.5;BOCAINA DO SUL;Falta de ateno;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174435;12/01/2007;Tera;17:45:00;RJ;101;314;SAO GONCALO;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174440;12/01/2007;Tera;16:20:00;RS;293;363.5;SANTANA DO LIVRAMENTO;Defeito mecnico em veculo;Incndio;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;2,0,0,0,2,0,0,1
174441,02/01/2007,Tera,11:00:00,BA,101,410,IBIRAPITANGA,Outras,Tombamento,Com Vtimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Rural,2007,1,0,1,0,0,0,1,1
174442,02/01/2007,Tera,19:10:00,PR,277,36.5,MORRETES,Falta de ateno,Coliso com objeto fixo,Sem Vtimas,Anoitecer,Crescente,Chuva,Dupla,Curva,Rural,2007,1,0,0,0,1,0,0,1
174443,02/01/2007,Tera,13:30:00,MG,40,719.4,BARBACENA,Velocidade incompatvel,Sada de Pista,Com Vtimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Rural,2007,1,0,0,1,0,0,1,1
174444,02/01/2007,Tera,19:00:00,PR,277,408.5,CANDOI,Outras,Sada de Pista,Sem Vtimas,Anoitecer,Decrescente,Chuva,Simples,Curva,Rural,2007,1,0,0,0,1,0,0,1
174445,01/01/2007,Segunda,14:35:00,MG,381,638,SANTO ANTONIO DO AMPARO,Falta de ateno,Coliso traseira,Sem Vtimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Rural,2007,2,0,0,0,2,0,0,2
174446,02/01/2007,Tera,08:05:00,SP,116,289,ITAPECERICA DA SERRA,Outras,Coliso traseira,Com Vtimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Urbano,2007,2,0,0,1,1,0,1,2
174448,02/01/2007,Tera,06:50:00,MG,381,514.6,BRUMADINHO,Outras,Coliso traseira,Com Vtimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Rural,2007,4,0,1,0,3,0,1,3
174450,02/01/2007,Tera,14:30:00,MG,40,633.4,CONSELHEIRO LAFAIETE,Falta de ateno,Coliso traseira,Sem Vtimas,Pleno dia,Crescente,Chuva,Simples,Reta,Urbano,2007,2,0,0,0,2,0,0,2
174451,02/01/2007,Tera,20:45:00,SC,101,145.8,ITAPEMA,No guardar distncia de segurana,Coliso traseira,Sem Vtimas,Plena noite,Decrescente,Nublado,Dupla,Reta,Urbano,2007,2,0,0,0,2,0,0,2
174452,02/01/2007,Tera,18:20:00,SC,101,335.3,TUBARAO,Falta de ateno,Coliso traseira,Sem Vtimas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2007,2,0,0,0,2,0,0,2
174453,02/01/2007,Tera,12:20:00,ES,262,55.6,MARECHAL FLORIANO,Outras,Coliso frontal,Com Vtimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Rural,2007,3,0,0,1,2,0,1,2
174454,02/01/2007,Tera,19:30:00,PR,277,38.5;MORRETES;Falta de ateno;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Rural;2007;3;1;1;1;3;1;1;3
174455;12/01/2007;Tera;16:00:00;BA;116;710;JEQUIE;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Mltipla;Cruzamento;Urbano;2007;3;1;1;1;1;1;2;2
174456;12/01/2007;Tera;16:35:00;PI;343;252.8;CAMPO MAIOR;Outras;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;5;1;1;4;1;1;5;1
174457;12/01/2007;Tera;17:00:00;MS;60;204;CAMAPUA;Falta de ateno;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174461;12/01/2007;Tera;16:40:00;RJ;101;319;SAO GONCALO;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174462;12/01/2007;Tera;10:00:00;BA;101;548;SAO JOSE DA VITORIA;Velocidade incompatvel;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;9;1;5;2;2;1;7;2
174463;12/01/2007;Tera;11:00:00;RJ;101;404;ITAGUAI;Outras;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Cruzamento;Rural;2007;3;1;1;1;3;1;1;2
174464;12/01/2007;Tera;16:30:00;BA;324;524;FEIRA DE SANTANA;Outras;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174466;12/01/2007;Tera;19:20:00;RN;304;61.9;MOSSORO;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174467;12/01/2007;Tera;18:30:00;RJ;116;223;PIRAI;Outras;Coliso com objeto fixo;Com Vtimas Feridas;Amanhecer;Decrescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174468;12/01/2007;Tera;18:30:00;SC;282;181;BOCAINA DO SUL;Falta de ateno;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174469;12/01/2007;Tera;17:30:00;GO;153;638;MORRINHOS;Dormindo;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174472;12/01/2007;Tera;17:45:00;RS;290;160.9;ARROIO DOS RATOS;Outras;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174473;12/01/2007;Tera;18:20:00;PE;424;88.6;GARANHUNS;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174475;12/01/2007;Tera;18:00:00;RJ;101;146;MACAE;Outras;Coliso lateral;Sem Vtimas;Anoitecer;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174477;12/01/2007;Tera;18:30:00;MG;381;419;SABARA;Desobedincia  sinalizao;Coliso lateral;Com Vtimas Feridas;Anoitecer;Crescente;Chuva;Simples;Curva;Rural;2007;5;1;3;2;1;1;5;2
174478;12/01/2007;Tera;18:15:00;MG;50;69;UBERLANDIA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Curva;Urbano;2007;2;1;1;1;2;1;1;2
174479;12/01/2007;Tera;14:10:00;ES;262;29.9;DOMINGOS MARTINS;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;3;1;1;1;3;1;1;3
174481;12/01/2007;Tera;15:35:00;PR;373;274.7;PRUDENTOPOLIS;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;3;1;1;1;1;1;2;2
174482;11/01/2007;Segunda;19:10:00;RS;471;632;SANTA VITORIA DO PALMAR;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;2
174484;12/01/2007;Tera;20:00:00;RJ;116;169;SAO JOAO DE MERITI;Falta de ateno;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174486;12/01/2007;Tera;14:50:00;BA;242;235;BOA VISTA DO TUPIM;Desobedincia  sinalizao;Coliso frontal;Com Vtimas Fatais;Pleno dia;Crescente;Ceu Claro;Dupla;Curva;Rural;2007;14;4;7;3;1;1;10;2
174489;12/01/2007;Tera;15:45:00;MG;262;383;JUATUBA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;4;1;4;1;1;1;4;1
174491;12/01/2007;Tera;14:40:00;RJ;40;33;AREAL;Outras;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;1;1;1;1
174492;12/01/2007;Tera;17:30:00;SP;381;54;MAIRIPORA;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174493;12/01/2007;Tera;10:20:00;RJ;40;6.5;COMENDADOR LEVY GASPARIAN;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Cruzamento;Urbano;2007;3;1;1;1;2;1;1;2
174494;12/01/2007;Tera;15:10:00;BA;116;679.3;JAGUAQUARA;Velocidade incompatvel;Coliso frontal;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;8;1;2;3;3;1;5;2
174495;12/01/2007;Tera;17:20:00;BA;116;440;FEIRA DE SANTANA;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;1
174496;12/01/2007;Tera;17:40:00;SC;282;217.9;LAGES;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Cruzamento;Urbano;2007;2;1;1;1;1;1;1;2
174497;12/01/2007;Tera;15:30:00;MS;267;63.8;BATAGUASSU;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;5;1;1;1;5;1;1;1
174498;12/01/2007;Tera;19:15:00;RJ;40;43.9;AREAL;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174499;12/01/2007;Tera;20:20:00;ES;101;418.3;ATILIO VIVACQUA;Outras;Tombamento;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174500;12/01/2007;Tera;14:50:00;MG;381;660.6;PERDOES;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;5;1;5;1;1;1;5;1
174501;12/01/2007;Tera;16:10:00;MG;381;346;JOAO MONLEVADE;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174503;12/01/2007;Tera;17:25:00;RJ;101;297;ITABORAI;Outras;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Urbano;2007;2;1;1;1;1;1;1;1
174505;12/01/2007;Tera;12:00:00;RJ;116;329;RESENDE;Outras;Coliso com objeto mvel;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174507;12/01/2007;Tera;16:30:00;BA;324;537;CONCEICAO DO JACUIPE;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174508;12/01/2007;Tera;14:30:00;MG;381;480.2;BETIM;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174509;12/01/2007;Tera;21:30:00;RJ;116;208.3;SEROPEDICA;Outras;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;2;1;1;1
174510;12/01/2007;Tera;19:30:00;RN;110;47.5;MOSSORO;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
